scorer,DLC_resnet50_PERMar18shuffle1_10000,DLC_resnet50_PERMar18shuffle1_10000,DLC_resnet50_PERMar18shuffle1_10000,DLC_resnet50_PERMar18shuffle1_10000,DLC_resnet50_PERMar18shuffle1_10000,DLC_resnet50_PERMar18shuffle1_10000
bodyparts,Pbsc0,Pbsc0,Pbsc0,Pbsc1,Pbsc1,Pbsc1
coords,x,y,likelihood,x,y,likelihood
532,613.9183959960938,163.9285888671875,0.9958921670913696,594.9430541992188,183.49513244628906,0.8468390107154846
533,612.5525512695312,164.5556640625,0.9966225624084473,594.50341796875,184.32948303222656,0.8902644515037537
534,609.0119018554688,163.07489013671875,0.9984148740768433,589.617919921875,188.44931030273438,0.9361355304718018
535,609.9371948242188,161.71414184570312,0.9982126355171204,592.6510620117188,180.15858459472656,0.9892204403877258
536,611.2658081054688,163.5586395263672,0.9968670010566711,591.5684814453125,182.07591247558594,0.9859132766723633
537,610.333984375,166.8947296142578,0.9969564080238342,590.77099609375,184.70217895507812,0.9499891400337219
538,610.9030151367188,162.5807342529297,0.9974268674850464,590.9381713867188,181.34341430664062,0.9875951409339905
539,611.0489501953125,160.28555297851562,0.9971712231636047,588.0714721679688,176.60293579101562,0.9700596332550049
540,610.8056030273438,162.4006805419922,0.9976798295974731,587.6792602539062,178.36097717285156,0.9470007419586182
541,611.0614013671875,160.27259826660156,0.9978039860725403,589.356201171875,177.5948944091797,0.9877713918685913
542,612.1533203125,161.7919921875,0.9956534504890442,594.1318359375,179.0702362060547,0.99558424949646
543,609.8131103515625,166.2201690673828,0.9960811138153076,590.5079956054688,183.15489196777344,0.9531974196434021
544,609.3153076171875,163.95591735839844,0.997207760810852,589.1254272460938,179.49156188964844,0.9720495939254761
545,610.9434814453125,162.5426788330078,0.9970051646232605,591.3518676757812,180.004150390625,0.9881337285041809
546,608.697509765625,159.28419494628906,0.9954085946083069,590.5955810546875,180.3070526123047,0.9867426753044128
547,614.8709716796875,162.11080932617188,0.9948779940605164,594.0372314453125,179.724609375,0.9633443355560303
548,613.2111206054688,163.38412475585938,0.9967573881149292,595.2501220703125,182.53343200683594,0.9679599404335022
549,613.3323974609375,161.3072967529297,0.9976918697357178,590.3677978515625,177.63133239746094,0.9843149185180664
550,614.9989013671875,162.62710571289062,0.9974172115325928,591.61767578125,177.85452270507812,0.9869875311851501
551,610.8369750976562,161.8778076171875,0.997475266456604,591.8169555664062,180.86517333984375,0.9825645685195923
552,610.7733764648438,162.4808807373047,0.9953596591949463,592.6287231445312,181.20587158203125,0.979150116443634
553,609.3538818359375,162.4518280029297,0.9966895580291748,591.2447509765625,181.70835876464844,0.9766327142715454
554,608.509033203125,162.4984588623047,0.9952945113182068,591.27490234375,181.6342315673828,0.971864640712738
555,609.4339599609375,164.2193145751953,0.9960278868675232,589.4387817382812,183.3083038330078,0.9584965109825134
556,611.6641235351562,162.731201171875,0.9967951774597168,591.3993530273438,179.1765899658203,0.9796067476272583
557,609.3704833984375,161.85382080078125,0.9962974786758423,589.4622802734375,180.02134704589844,0.9777031540870667
558,611.8927001953125,163.2664794921875,0.9981538653373718,592.1705932617188,183.59750366210938,0.9879072904586792
559,613.7642822265625,163.12701416015625,0.996959388256073,591.9137573242188,180.6397705078125,0.985236406326294
560,609.6296997070312,163.43992614746094,0.9925848841667175,591.3355102539062,184.90130615234375,0.9351487755775452
561,608.7630004882812,164.7323455810547,0.9956594705581665,589.847412109375,181.04074096679688,0.9578588604927063
562,611.3280029296875,164.7499237060547,0.9961751699447632,591.31103515625,181.04977416992188,0.9661338925361633
563,608.46875,164.93666076660156,0.9975652694702148,588.6826782226562,181.45777893066406,0.9360774755477905
564,610.1564331054688,162.36361694335938,0.9975321292877197,592.0020141601562,183.24993896484375,0.9660229682922363
565,611.7191162109375,163.29103088378906,0.9974420666694641,591.9068603515625,179.73683166503906,0.9783464670181274
566,611.10888671875,163.27406311035156,0.9966815114021301,590.5720825195312,185.575439453125,0.9138797521591187
567,611.735595703125,162.7018585205078,0.9949293732643127,596.1061401367188,180.6653289794922,0.9505329728126526
568,612.5438842773438,163.33779907226562,0.99485844373703,596.762939453125,182.58984375,0.9280896186828613
569,620.1232299804688,161.193115234375,0.9953661561012268,595.7410888671875,181.38702392578125,0.9197462201118469
570,614.0870971679688,161.78021240234375,0.9909578561782837,596.51220703125,189.76156616210938,0.8762091398239136
571,615.1443481445312,162.79644775390625,0.992057204246521,603.1754150390625,207.3684539794922,0.48622867465019226
572,613.296142578125,161.5677947998047,0.99460768699646,594.6030883789062,183.26260375976562,0.6964263319969177
573,611.359375,162.99684143066406,0.9960882067680359,591.6650390625,180.92105102539062,0.9433117508888245
574,609.6567993164062,160.9155731201172,0.996412992477417,591.7560424804688,182.3946990966797,0.9759452939033508
575,610.3652954101562,161.67660522460938,0.997153639793396,590.9244995117188,178.9931640625,0.9949393272399902
576,608.5235595703125,160.55715942382812,0.9961394667625427,589.8484497070312,178.32904052734375,0.9940881729125977
577,610.7533569335938,158.86048889160156,0.9957236647605896,594.9699096679688,179.67747497558594,0.9703704118728638
578,611.1463012695312,159.8694305419922,0.997779905796051,594.2117309570312,181.0362091064453,0.8848207592964172
579,611.7498779296875,162.40512084960938,0.9980118870735168,591.5436401367188,182.1245574951172,0.9861324429512024
580,612.4100341796875,161.20335388183594,0.9967091083526611,590.050537109375,177.10926818847656,0.9917169809341431
581,610.5270385742188,161.53488159179688,0.9965125918388367,591.6975708007812,180.34092712402344,0.9448843002319336
582,608.3609619140625,161.8870086669922,0.9930092096328735,589.6715087890625,178.9943389892578,0.9761883616447449
583,611.302978515625,160.4729461669922,0.9974441528320312,592.180419921875,179.7071533203125,0.9915981888771057
584,609.9559326171875,163.64405822753906,0.9978706240653992,590.068359375,185.210205078125,0.9455319046974182
585,612.984619140625,162.75152587890625,0.9977284073829651,592.599365234375,177.5963897705078,0.9578489661216736
586,611.6453857421875,161.11843872070312,0.9978412389755249,592.1342163085938,181.5879364013672,0.9928547143936157
587,611.893310546875,161.77450561523438,0.9963513612747192,591.251708984375,177.95538330078125,0.9876502156257629
588,612.8740234375,163.7322540283203,0.9937216639518738,595.134521484375,185.56771850585938,0.9138335585594177
589,613.5848388671875,162.87608337402344,0.9945241808891296,592.2277221679688,178.5626678466797,0.9000680446624756
590,615.1571044921875,163.1469268798828,0.9925950169563293,594.9190063476562,180.67759704589844,0.8794257640838623
591,615.5621337890625,162.6786651611328,0.9955112934112549,594.861083984375,181.9943084716797,0.9353759288787842
592,613.7492065429688,159.53482055664062,0.9901571273803711,593.9813232421875,174.63929748535156,0.9331859946250916
593,612.916259765625,165.51800537109375,0.9968308210372925,592.6469116210938,179.7578125,0.9266639947891235
594,609.9531860351562,161.7102508544922,0.9962539672851562,591.8600463867188,181.67367553710938,0.9810584783554077
595,610.4735107421875,163.19454956054688,0.9983376860618591,592.4425659179688,184.7311553955078,0.9765406847000122
596,611.2405395507812,164.0453338623047,0.9971806406974792,593.5301513671875,190.97076416015625,0.9532304406166077
597,611.59326171875,163.42991638183594,0.9967919588088989,593.0390625,185.2493133544922,0.9590246677398682
598,610.1376342773438,161.8355255126953,0.995474100112915,592.285888671875,181.87637329101562,0.9773737788200378
599,609.4207153320312,162.34571838378906,0.9958152174949646,592.6307373046875,180.8094940185547,0.974399209022522
600,609.46875,160.6353759765625,0.9956328868865967,589.6251831054688,176.8837890625,0.9875788688659668
601,613.2404174804688,161.9453887939453,0.9969441294670105,591.2632446289062,176.1671600341797,0.9913046956062317
602,611.5203247070312,162.4641571044922,0.9967394471168518,590.5490112304688,177.4047088623047,0.9923691153526306
603,608.4229125976562,165.43324279785156,0.9966531991958618,587.3131713867188,183.13809204101562,0.944951593875885
604,606.1032104492188,165.02072143554688,0.9961909651756287,586.3480834960938,180.6595916748047,0.9597533345222473
605,607.7372436523438,164.36009216308594,0.9976053833961487,588.1592407226562,180.55140686035156,0.9643248915672302
606,608.9532470703125,164.4624786376953,0.9967108964920044,590.5408325195312,181.7916259765625,0.9617815613746643
607,607.5823974609375,163.75978088378906,0.9972280263900757,589.8518676757812,182.91773986816406,0.9678945541381836
608,607.42724609375,163.4109344482422,0.9966557621955872,589.4508666992188,182.0638427734375,0.9680311679840088
609,610.7119140625,163.47598266601562,0.9977683424949646,590.450439453125,180.1835479736328,0.9628334045410156
610,612.191650390625,161.1020050048828,0.995745062828064,590.6739501953125,181.45425415039062,0.973167896270752
611,619.68505859375,161.17355346679688,0.994257390499115,593.9342651367188,178.47744750976562,0.9443240761756897
612,621.2809448242188,161.38363647460938,0.985247015953064,599.5890502929688,180.13717651367188,0.8725443482398987
613,617.9593505859375,162.03553771972656,0.99543297290802,598.6637573242188,180.6860809326172,0.9430456161499023
614,615.314208984375,161.70127868652344,0.9961199760437012,594.7810668945312,180.27584838867188,0.8186765909194946
615,610.5702514648438,163.26602172851562,0.997124969959259,592.05517578125,188.9842071533203,0.9549461603164673
616,612.2330932617188,163.2473602294922,0.9977081418037415,589.823486328125,177.47164916992188,0.9534230828285217
617,611.5885009765625,161.8762969970703,0.9982661008834839,590.017333984375,177.9772491455078,0.9720258116722107
618,609.8330688476562,164.00613403320312,0.9965754747390747,590.55517578125,183.8284454345703,0.9449151754379272
619,611.1171875,162.54989624023438,0.9972993731498718,592.0217895507812,180.66799926757812,0.9825062155723572
620,610.4176025390625,160.62744140625,0.9967537522315979,590.6321411132812,178.03375244140625,0.9915470480918884
621,610.9837036132812,160.7219696044922,0.9970051646232605,590.141357421875,176.41622924804688,0.9890673160552979
622,609.28173828125,160.0478973388672,0.9957721829414368,589.3385620117188,176.61099243164062,0.9928080439567566
623,609.3495483398438,159.54214477539062,0.9956390261650085,590.2626342773438,176.4376220703125,0.9912065863609314
624,610.8265991210938,160.53704833984375,0.9967963695526123,591.1913452148438,176.8099822998047,0.9941580295562744
625,609.0496826171875,161.01278686523438,0.996139407157898,591.9166870117188,180.9492950439453,0.984987735748291
626,611.471923828125,164.67886352539062,0.9966214895248413,591.6185913085938,179.43397521972656,0.9626106023788452
627,610.8358154296875,164.04910278320312,0.9974783062934875,591.4452514648438,179.55340576171875,0.982401430606842
628,612.0254516601562,163.3765411376953,0.9972911477088928,590.9957275390625,179.97305297851562,0.9884696006774902
629,611.4882202148438,162.9926300048828,0.9967591166496277,592.1102294921875,179.18202209472656,0.9912422299385071
630,610.86572265625,160.4675750732422,0.9948158860206604,590.9132690429688,178.39122009277344,0.987517774105072
631,611.0582275390625,160.6385955810547,0.9958227872848511,591.2680053710938,177.6845703125,0.989550769329071
632,610.8622436523438,161.2765655517578,0.9960678219795227,590.6840209960938,178.72503662109375,0.9861920475959778
633,610.1505126953125,161.64031982421875,0.9963893294334412,591.2168579101562,180.7930450439453,0.9861398339271545
634,611.4884643554688,161.7701873779297,0.9962413907051086,590.9149169921875,177.88290405273438,0.9905370473861694
635,611.1182861328125,161.66012573242188,0.9956724047660828,590.8233642578125,178.39695739746094,0.9889629483222961
636,612.0403442382812,162.15074157714844,0.9959070086479187,590.7161865234375,177.6646728515625,0.9886677265167236
637,608.321533203125,162.71298217773438,0.9976330995559692,590.9617919921875,192.6248016357422,0.9937797784805298
638,606.2223510742188,162.60179138183594,0.9966930150985718,586.2758178710938,198.2241973876953,0.9657168984413147
639,606.7543334960938,163.40118408203125,0.9965503811836243,586.9693603515625,206.46762084960938,0.9830610156059265
640,607.8143920898438,162.678466796875,0.9976133108139038,586.4328002929688,210.9851531982422,0.9860197305679321
641,607.3539428710938,162.90451049804688,0.9972653388977051,586.4660034179688,211.167236328125,0.9892280101776123
642,608.1578369140625,162.2118682861328,0.9976730346679688,582.9691162109375,214.34765625,0.9807782769203186
643,608.3040771484375,162.1227264404297,0.9972584247589111,585.852294921875,212.8951416015625,0.9805384874343872
644,608.9423828125,162.9727783203125,0.9978840947151184,585.6117553710938,215.16127014160156,0.9836234450340271
645,608.6366577148438,163.0077667236328,0.9978090524673462,585.13427734375,215.29074096679688,0.9693358540534973
646,608.2015380859375,162.22723388671875,0.9971257448196411,585.8087158203125,212.84817504882812,0.9822571277618408
647,608.2689819335938,162.51730346679688,0.9974003434181213,585.1192626953125,214.4405059814453,0.9737821221351624
648,609.1453857421875,162.64637756347656,0.9976765513420105,587.0564575195312,218.9644012451172,0.9786911606788635
649,608.4733276367188,162.141845703125,0.9977583885192871,586.3374633789062,217.98097229003906,0.9762553572654724
650,608.6229248046875,161.72840881347656,0.997002899646759,585.8890380859375,217.0191650390625,0.9726799130439758
651,607.9780883789062,161.75485229492188,0.9969532489776611,582.5078735351562,215.22421264648438,0.9813505411148071
652,608.4312133789062,162.1665496826172,0.9973138570785522,583.6849975585938,216.1077423095703,0.9809601306915283
653,608.6224975585938,162.6212615966797,0.9973081350326538,583.9769897460938,214.42556762695312,0.9830535054206848
654,608.0479125976562,162.2135467529297,0.997654378414154,583.9149780273438,213.3437957763672,0.9823799729347229
655,608.17236328125,161.56741333007812,0.9970412850379944,585.3123779296875,213.59849548339844,0.9757094383239746
656,608.1795043945312,161.8075408935547,0.997285008430481,584.0480346679688,214.3140411376953,0.977680504322052
657,607.5628662109375,161.98162841796875,0.9973913431167603,583.0580444335938,214.3430938720703,0.9837498068809509
658,607.9517211914062,161.50929260253906,0.9970816373825073,581.9176635742188,218.22335815429688,0.9724652767181396
659,609.230224609375,162.23329162597656,0.997455894947052,585.7285766601562,217.39517211914062,0.9764321446418762
660,608.2410278320312,161.91610717773438,0.997409999370575,585.0189819335938,217.3199462890625,0.9818356037139893
661,608.3280639648438,162.15086364746094,0.9975733160972595,585.411376953125,217.05845642089844,0.9801673293113708
662,607.865966796875,161.9169464111328,0.9966406226158142,585.1937255859375,219.38636779785156,0.9869197010993958
663,608.2974853515625,162.66073608398438,0.9955909848213196,586.7119750976562,224.3157958984375,0.9945269823074341
664,610.2235107421875,162.35794067382812,0.9971506595611572,586.6604614257812,224.2310791015625,0.9936222434043884
665,608.5943603515625,163.2634735107422,0.9975204467773438,584.6619262695312,221.1081085205078,0.9850663542747498
666,609.472900390625,162.112060546875,0.997016191482544,584.959228515625,220.1155242919922,0.9853528141975403
667,609.8328247070312,162.82000732421875,0.9974332451820374,584.2970581054688,219.52919006347656,0.986582338809967
668,609.7155151367188,163.1126251220703,0.9973952770233154,584.1336059570312,216.3204803466797,0.978102445602417
669,609.1746215820312,163.11854553222656,0.9974332451820374,581.9904174804688,214.31814575195312,0.9801934361457825
670,609.8505859375,162.2958984375,0.9978363513946533,586.3827514648438,206.40061950683594,0.9899647831916809
671,610.299072265625,162.1714324951172,0.997461199760437,591.7083740234375,190.2653045654297,0.9824161529541016
672,612.3507690429688,161.81455993652344,0.9969785809516907,595.3076171875,181.7960968017578,0.9915468692779541
673,612.0160522460938,161.01043701171875,0.9966599345207214,593.7576904296875,179.6664581298828,0.9916348457336426
674,611.8558349609375,160.82589721679688,0.9965373873710632,593.18212890625,179.22581481933594,0.991400957107544
675,612.2314453125,161.28610229492188,0.996448278427124,594.1635131835938,180.53463745117188,0.9895648956298828
676,612.7100830078125,161.86117553710938,0.9969401359558105,593.5098266601562,180.0883331298828,0.9903097152709961
677,612.2972412109375,161.57859802246094,0.9968692064285278,593.0881958007812,179.47409057617188,0.9918321967124939
678,611.6589965820312,161.1304473876953,0.9961415529251099,592.9161376953125,179.5725555419922,0.9900213479995728
679,611.866455078125,160.90899658203125,0.996451735496521,593.3799438476562,179.14395141601562,0.9911712408065796
680,611.513916015625,161.1510772705078,0.9963175058364868,592.9098510742188,178.4905548095703,0.9908037781715393
681,611.61572265625,161.27015686035156,0.9968835115432739,593.4600219726562,179.542236328125,0.9901726841926575
682,611.9290771484375,161.82620239257812,0.9968729019165039,593.0525512695312,179.27427673339844,0.9906280636787415
683,611.4584350585938,162.17327880859375,0.9966853857040405,592.7447509765625,180.08001708984375,0.988572359085083
684,611.7612915039062,161.57594299316406,0.9970397353172302,592.7988891601562,179.0718994140625,0.9917786121368408
685,611.9866333007812,161.22372436523438,0.9962681531906128,592.2748413085938,178.55172729492188,0.9925872683525085
686,611.238525390625,161.4567108154297,0.9966736435890198,592.5601196289062,179.20730590820312,0.9904840588569641
687,611.9610595703125,161.3599395751953,0.9962843656539917,593.2655029296875,178.63160705566406,0.9915885925292969
688,611.5875244140625,161.024169921875,0.9966903924942017,592.3145141601562,178.585205078125,0.990856409072876
689,608.6969604492188,162.26686096191406,0.9976113438606262,588.889892578125,192.0411376953125,0.9927001595497131
690,607.8681640625,162.49510192871094,0.9974898099899292,585.7756958007812,200.97938537597656,0.9632201194763184
691,606.7651977539062,162.4560089111328,0.9964562058448792,584.7927856445312,210.05906677246094,0.9814320206642151
692,607.6869506835938,162.15850830078125,0.9958444237709045,584.9263305664062,217.00926208496094,0.9689134359359741
693,609.30224609375,162.56175231933594,0.9960397481918335,585.7985229492188,223.8914337158203,0.9945477843284607
694,609.7644653320312,162.51100158691406,0.9956914186477661,586.4153442382812,225.0525665283203,0.9941073656082153
695,610.3628540039062,162.3437957763672,0.996784508228302,586.0383911132812,225.45657348632812,0.9942998886108398
696,609.4505615234375,162.62498474121094,0.9970169067382812,586.530029296875,225.44491577148438,0.9944977164268494
697,609.5465087890625,161.37449645996094,0.9958164691925049,586.1610717773438,225.57833862304688,0.9943792819976807
698,609.752197265625,161.19729614257812,0.9946070313453674,584.5565795898438,227.14443969726562,0.9931055903434753
699,609.3726196289062,162.8938446044922,0.9969558715820312,580.520751953125,227.5967559814453,0.9985543489456177
700,609.3815307617188,163.38214111328125,0.9979180693626404,581.0673828125,222.30686950683594,0.9925526976585388
701,609.669921875,163.33837890625,0.9970076680183411,583.9400634765625,218.0752410888672,0.9822041392326355
702,609.6166381835938,162.7961883544922,0.9977215528488159,586.1497802734375,204.6798553466797,0.9896916747093201
703,612.0186157226562,162.41351318359375,0.9974052309989929,593.317626953125,183.71498107910156,0.991016685962677
704,612.0415649414062,161.7752685546875,0.9967261552810669,592.6815795898438,179.44187927246094,0.991175651550293
705,612.2897338867188,161.2919464111328,0.9960730671882629,593.5665283203125,178.1595001220703,0.9923399090766907
706,611.693359375,161.2013702392578,0.9956908822059631,593.272705078125,178.06539916992188,0.9930107593536377
707,612.2544555664062,161.09718322753906,0.995517909526825,593.4583740234375,178.06903076171875,0.9928162693977356
708,611.3784790039062,160.88145446777344,0.9956092238426208,593.1395874023438,177.70115661621094,0.992906391620636
709,611.4085693359375,160.73204040527344,0.9961057901382446,594.125,178.039794921875,0.991419792175293
710,611.6746215820312,160.8414306640625,0.9960163235664368,593.2256469726562,178.13856506347656,0.9937319755554199
711,611.4063720703125,160.85679626464844,0.9954513311386108,594.1926879882812,178.6667022705078,0.9926766157150269
712,611.4664306640625,160.868408203125,0.996307909488678,593.796630859375,178.28778076171875,0.9915878772735596
713,611.28125,160.8783721923828,0.996265709400177,593.4271850585938,178.3501434326172,0.9924052953720093
714,611.955810546875,160.95436096191406,0.9961835145950317,593.2151489257812,178.05279541015625,0.9931971430778503
715,611.2689208984375,160.8722381591797,0.9965338706970215,592.6641845703125,178.3658905029297,0.9936403632164001
716,612.072021484375,161.92059326171875,0.996476948261261,592.9710083007812,178.46414184570312,0.9918613433837891
717,611.2667236328125,161.53175354003906,0.9968891143798828,592.9326782226562,178.608154296875,0.9926964640617371
718,611.4830322265625,161.2179718017578,0.9964750409126282,592.9118041992188,178.21336364746094,0.9932109117507935
719,611.8497924804688,161.15957641601562,0.9963861703872681,593.6964721679688,178.92489624023438,0.9927356243133545
720,612.0225830078125,161.39947509765625,0.9963549971580505,592.6638793945312,178.2487335205078,0.992835283279419
721,611.9708862304688,161.7359161376953,0.9963251352310181,593.185302734375,179.18157958984375,0.9928014278411865
722,611.93505859375,161.4761505126953,0.9963811039924622,592.8445434570312,179.4547576904297,0.9921503663063049
723,611.4683227539062,160.98524475097656,0.9964722394943237,593.4178466796875,179.33453369140625,0.9925172924995422
724,611.429931640625,161.17828369140625,0.9965736269950867,592.5971069335938,178.40164184570312,0.9921479821205139
725,611.7503662109375,161.30404663085938,0.9964728355407715,592.6531372070312,178.8151397705078,0.9923790693283081
726,610.7422485351562,161.03018188476562,0.9969823360443115,592.3770751953125,179.54151916503906,0.9908561706542969
727,611.333740234375,160.55531311035156,0.9964745044708252,592.7599487304688,178.7275390625,0.9911595582962036
728,611.8333740234375,161.41200256347656,0.9967477321624756,592.339111328125,179.38601684570312,0.9921672940254211
729,611.7626953125,161.4796905517578,0.9968547821044922,592.476806640625,179.26470947265625,0.9916974902153015
730,611.1522827148438,160.83163452148438,0.9970486760139465,592.7518920898438,179.47569274902344,0.991357684135437
731,611.3971557617188,161.42991638183594,0.9966591596603394,593.069580078125,179.64332580566406,0.9908210039138794
732,612.3125,161.86180114746094,0.9969868063926697,592.7778930664062,179.33609008789062,0.9918591976165771
733,612.3694458007812,161.28443908691406,0.9967897534370422,593.3085327148438,179.08360290527344,0.9917826652526855
734,612.5968627929688,161.1209716796875,0.9960541129112244,593.3829345703125,179.0369110107422,0.9935451149940491
735,611.970947265625,161.0163116455078,0.9962615370750427,593.2192993164062,178.939453125,0.9929990172386169
736,611.9078979492188,161.2105255126953,0.9970920085906982,595.075439453125,181.788818359375,0.9897363781929016
737,611.4921875,161.92453002929688,0.9974581003189087,594.54443359375,182.20364379882812,0.990024983882904
738,611.3883666992188,161.41651916503906,0.9970689415931702,592.0215454101562,180.72642517089844,0.990979790687561
739,612.1889038085938,161.3253173828125,0.9968095421791077,595.7883911132812,182.33367919921875,0.9909824132919312
740,612.2659301757812,161.76638793945312,0.9968231320381165,593.0289916992188,179.9397430419922,0.9881817698478699
741,611.7586059570312,161.9261016845703,0.9970621466636658,592.4019165039062,179.95484924316406,0.9913970828056335
742,611.6398315429688,161.7322540283203,0.9969695806503296,591.7348022460938,179.84756469726562,0.9912034273147583
743,612.0965576171875,162.45533752441406,0.9972373247146606,593.7686157226562,183.0655059814453,0.9921172857284546
744,612.3639526367188,162.23121643066406,0.9970889091491699,592.1964111328125,179.63351440429688,0.9909033179283142
745,612.1126708984375,162.3579864501953,0.997056782245636,594.3759155273438,181.9365234375,0.990300178527832
746,611.0872192382812,161.71414184570312,0.9973782896995544,592.0755615234375,179.48826599121094,0.9911210536956787
747,611.3840942382812,162.1369171142578,0.9974742531776428,592.7327270507812,180.33212280273438,0.990919291973114
748,611.7682495117188,161.1818084716797,0.9970453977584839,592.3750610351562,179.3482666015625,0.9909927248954773
749,612.8883666992188,161.83447265625,0.9964046478271484,593.37890625,179.29013061523438,0.9914621710777283
750,612.1934814453125,161.76853942871094,0.9972715377807617,592.7030029296875,180.13954162597656,0.99034184217453
751,611.9151000976562,161.48233032226562,0.9971229434013367,592.7996215820312,179.85232543945312,0.9914149641990662
752,611.6052856445312,162.1551055908203,0.9974483251571655,594.271484375,181.81553649902344,0.9887070655822754
753,611.8192749023438,161.10470581054688,0.9970560669898987,593.0723876953125,178.96678161621094,0.9916691184043884
754,612.3529052734375,161.53689575195312,0.9969673156738281,593.3809814453125,179.88230895996094,0.9905418753623962
755,612.5299682617188,161.63145446777344,0.9969327449798584,595.5650024414062,182.1014404296875,0.9898441433906555
756,612.1298828125,161.66549682617188,0.9968742728233337,593.3973999023438,180.060791015625,0.9881079792976379
757,611.813232421875,162.01768493652344,0.9971266388893127,594.9407958984375,182.84234619140625,0.990606963634491
758,611.6060180664062,162.30056762695312,0.9975070357322693,594.6732177734375,182.67555236816406,0.991036057472229
759,611.9325561523438,161.680419921875,0.9973865747451782,594.654541015625,182.78343200683594,0.9915859699249268
760,611.6781005859375,161.75831604003906,0.9971024394035339,594.2030029296875,182.76809692382812,0.9911506772041321
761,612.0742797851562,161.30393981933594,0.9969447255134583,593.2390747070312,180.2752685546875,0.9892382025718689
762,612.09228515625,161.637939453125,0.9969866275787354,593.0145263671875,179.94993591308594,0.9909845590591431
763,612.3959350585938,161.79922485351562,0.9971338510513306,593.8299560546875,181.24913024902344,0.9907730221748352
764,612.395751953125,161.75306701660156,0.9974789023399353,592.9926147460938,180.6078338623047,0.9904760718345642
765,612.2073974609375,161.67752075195312,0.9973015785217285,594.1387939453125,182.37039184570312,0.9910575747489929
766,611.660888671875,161.1749725341797,0.9968287348747253,593.7899780273438,182.37591552734375,0.9905945062637329
767,611.5342407226562,161.4363250732422,0.9972712993621826,591.6728515625,180.2402801513672,0.9912391304969788
768,610.7865600585938,162.21124267578125,0.998214066028595,592.01904296875,183.6708526611328,0.9926602840423584
769,610.8162231445312,162.21536254882812,0.9981579780578613,592.8253173828125,184.68809509277344,0.9927448034286499
770,609.1278686523438,162.4051971435547,0.9983105063438416,590.2221069335938,192.94595336914062,0.991536557674408
771,609.2067260742188,162.37355041503906,0.9982172250747681,590.069091796875,198.6369171142578,0.9759325981140137
772,608.95166015625,162.73263549804688,0.9978311657905579,589.357666015625,204.72776794433594,0.9840382933616638
773,608.3897705078125,163.1190185546875,0.9981881380081177,587.919189453125,204.4642333984375,0.9812016487121582
774,608.6978759765625,162.6864013671875,0.9979513883590698,588.5311889648438,203.34579467773438,0.9800729751586914
775,608.3436889648438,161.5962677001953,0.9976615905761719,589.31494140625,202.12225341796875,0.9764332175254822
776,610.6152954101562,161.85671997070312,0.9978087544441223,591.7807006835938,190.6202392578125,0.9807002544403076
777,611.9043579101562,161.41488647460938,0.9971734285354614,593.21533203125,179.76449584960938,0.9903430938720703
778,612.4468994140625,160.84619140625,0.9966590404510498,593.6734008789062,178.81875610351562,0.9936744570732117
779,611.6639404296875,160.77810668945312,0.9966719150543213,593.7030029296875,179.6978759765625,0.991755485534668
780,612.4144287109375,161.15557861328125,0.9968414902687073,593.753173828125,179.63986206054688,0.992078959941864
781,612.177001953125,161.3514862060547,0.9967387914657593,592.8955078125,179.64266967773438,0.991614580154419
782,612.80126953125,162.01522827148438,0.9968406558036804,593.2601928710938,179.66554260253906,0.991931140422821
783,611.837646484375,160.83277893066406,0.9971485137939453,593.048583984375,180.20986938476562,0.9928061962127686
784,612.2434692382812,161.16162109375,0.9969536066055298,593.070068359375,179.72349548339844,0.9917237758636475
785,612.355224609375,161.44134521484375,0.9963826537132263,593.2799682617188,179.83726501464844,0.992010772228241
786,612.0531616210938,161.37315368652344,0.9971162676811218,593.4293212890625,180.55963134765625,0.9910975694656372
787,612.1270141601562,161.6572723388672,0.9970347881317139,593.5294799804688,180.94577026367188,0.9902302026748657
788,611.8504028320312,160.66017150878906,0.996686577796936,592.4513549804688,179.54974365234375,0.9928465485572815
789,611.9522705078125,160.892578125,0.9968208074569702,593.078125,179.72389221191406,0.9923714399337769
790,611.852783203125,161.06201171875,0.9969416856765747,592.1600952148438,179.99124145507812,0.9920564889907837
791,611.7255859375,161.20887756347656,0.9970582723617554,593.0125732421875,180.8470001220703,0.9912091493606567
792,611.7318725585938,161.18336486816406,0.9967576265335083,592.7744750976562,179.95529174804688,0.9920290112495422
793,612.1618041992188,161.2433624267578,0.9966335296630859,592.7485961914062,180.1695556640625,0.9931169748306274
794,612.03955078125,161.0800323486328,0.9964826107025146,592.3021850585938,179.56895446777344,0.9933081865310669
795,611.6431884765625,160.36033630371094,0.9966498613357544,592.2415161132812,179.87962341308594,0.9920969009399414
796,612.1627197265625,160.13571166992188,0.9961169362068176,593.353271484375,179.755615234375,0.9923416972160339
797,612.5579833984375,160.84483337402344,0.9965589642524719,592.4329833984375,179.3398895263672,0.9922308921813965
798,612.0438842773438,160.75424194335938,0.9965963959693909,592.4000244140625,179.8394012451172,0.9927564263343811
799,611.5457763671875,160.51165771484375,0.9969785809516907,592.8842163085938,180.19851684570312,0.9925917387008667
800,612.1077880859375,161.16204833984375,0.9970826506614685,592.3172607421875,180.119384765625,0.9917405247688293
801,612.5927124023438,161.5922088623047,0.9968846440315247,593.3856201171875,180.46664428710938,0.9927887320518494
